neuron,selectivity_shape_minus_color,gact_color_robust,gact_shape_robust,robust_ratio_color_over_shape,symmetric_relative_change,floor_color,floor_shape
24,-0.11171707513798895,1.1381346336273748,0.06602520153924639,17.237882006821472,0.890338143473195,0.11403264432739006,0.04605990386322333
25,0.0026633765445076008,1.06911510323484,0.4112244530461031,2.5998334858563963,0.4444187466293957,0.11403264432739006,0.04605990386322333
26,0.34974396206017466,1.0616768038982591,1.1555829687992933,0.9187369774067145,-0.04235235133804108,0.11403264432739006,0.04605990386322333
27,0.5456191019902163,0.10447285423740144,1.3460774791385028,0.07761280896266612,-0.855954182582983,0.11403264432739006,0.04605990386322333
28,0.03146476106648899,1.5218008525682247,1.3370076452485822,1.1382140244113164,0.06463993914272305,0.11403264432739006,0.04605990386322333
29,0.17587906041697418,0.7904275746128405,0.8855151711638465,0.892618896154062,-0.05673678100911645,0.11403264432739006,0.04605990386322333
30,0.7550692880063861,1.0906109256811083,0.8596377662923009,1.2686866124830087,0.11843266981247032,0.11403264432739006,0.04605990386322333
31,-0.17695126144421022,1.2556682563309438,1.4801713160927494,0.8483263002587558,-0.08206002355716904,0.11403264432739006,0.04605990386322333
32,0.5596271320869735,1.0209075411403745,0.7718156201038133,1.3227350089153862,0.1389461164006757,0.11403264432739006,0.04605990386322333
33,0.0679761050980559,1.0053433395279556,0.04816219904674154,20.87411620327787,0.9085677345135647,0.11403264432739006,0.04605990386322333
34,0.1748915714887161,0.8203727209871735,1.0985606384325197,0.7467705398192446,-0.14497007729821756,0.11403264432739006,0.04605990386322333
35,0.0799452792857831,0.4950465796975052,1.0708233063564028,0.46230463677662637,-0.36770406774315323,0.11403264432739006,0.04605990386322333
36,-0.11543661559635707,1.274977221121627,2.766399019209752,0.4608797256895267,-0.3690380972709099,0.11403264432739006,0.04605990386322333
37,-0.251822434304831,1.0813290558105768,0.4898459410722209,2.207488038874946,0.3764590932973593,0.11403264432739006,0.04605990386322333
38,0.21667026065397116,0.988398843497645,0.9984847234162402,0.9898988139897854,-0.005076230981292968,0.11403264432739006,0.04605990386322333
39,0.2550355027475604,0.06762731980952737,0.824359434149606,0.08203620533464075,-0.848366986371078,0.11403264432739006,0.04605990386322333
40,-0.4804667336438311,0.8867334263846979,1.0782803217443964,0.8223589065868842,-0.09747865405113547,0.11403264432739006,0.04605990386322333
41,-0.06611966557192661,1.0737180279275012,0.5931771865725082,1.8101134909281327,0.2882849726692895,0.11403264432739006,0.04605990386322333
42,0.8359972669702562,1.3237117869147035,1.4394069554078335,0.9196230308187796,-0.041871225699059406,0.11403264432739006,0.04605990386322333
43,0.24638951198476894,1.0732249127723894,1.1047750977307518,0.9714419839620397,-0.014485851609825958,0.11403264432739006,0.04605990386322333
44,0.1558040127436408,0.9155924930829731,0.6393572983171907,1.4320513670390727,0.17764894808395526,0.11403264432739006,0.04605990386322333
45,0.06712354837664253,1.0210798525214024,0.7724351417917883,1.3218972018175152,0.138635423466137,0.11403264432739006,0.04605990386322333
46,0.49711534040706684,0.879879693105579,1.0390561175617838,0.8468067106610468,-0.08295036424421298,0.11403264432739006,0.04605990386322333
47,0.2433445608560046,0.9413485569779626,0.9743973577093004,0.9660828300992135,-0.017251139870871433,0.11403264432739006,0.04605990386322333
48,0.4823304314674025,1.1267748058260405,0.9278789380587434,1.2143554073791152,0.09680262105435973,0.11403264432739006,0.04605990386322333
49,-0.38103508213207377,0.9904631737440046,1.0946696712592732,0.9048055315204836,-0.04997595129966636,0.11403264432739006,0.04605990386322333
50,0.4861703956836117,1.1597058544064294,0.42322203972107203,2.7401830376508816,0.4652668118473184,0.11403264432739006,0.04605990386322333
51,-0.2842646920977786,1.1262409966978848,0.937904659934443,1.2008054174455272,0.09124178623645335,0.11403264432739006,0.04605990386322333
52,-0.559499369610804,1.0440174648333331,0.2590362756836958,4.030390963866901,0.602416588618646,0.11403264432739006,0.04605990386322333
53,0.0303351423666873,0.9758024895415995,0.41119402801042365,2.3730949942553403,0.4070727318964531,0.11403264432739006,0.04605990386322333
54,-0.2456745193933309,0.710596636085149,1.0392554537033032,0.6837555035697058,-0.1878209132851334,0.11403264432739006,0.04605990386322333
55,-0.039735406141354984,0.16187967359572705,1.2776656166307592,0.12669956167598975,-0.7750961019494623,0.11403264432739006,0.04605990386322333
56,-0.8934949181703677,1.1146334327775937,0.14909120361117978,7.476185085184565,0.7640447937493635,0.11403264432739006,0.04605990386322333
57,-0.7574423887754325,1.1026961914520002,2.3210632210936364,0.47508235942490085,-0.3558564965683144,0.11403264432739006,0.04605990386322333
58,0.025754974223504118,0.8879680101651759,1.129404897430784,0.7862264562375949,-0.11967885875556897,0.11403264432739006,0.04605990386322333
59,-0.7642796395385032,1.1440980383601982,0.645955105208452,1.7711726854286918,0.2782838794150938,0.11403264432739006,0.04605990386322333
60,0.023551177355300434,1.0677796395205585,0.5510681180394292,1.9376545377321588,0.31918475290080695,0.11403264432739006,0.04605990386322333
61,-0.5128753648331541,0.9208187996205917,0.2505240070238136,3.6755710981797747,0.5722447679654322,0.11403264432739006,0.04605990386322333
62,0.03994383814561875,2.7355074895396645,1.40772798305803,1.9432074395476138,0.320469236002373,0.11403264432739006,0.04605990386322333
63,-0.09080500015138662,0.9021843581949969,1.1262908770259732,0.8010225214435353,-0.11048028338706979,0.11403264432739006,0.04605990386322333
64,0.33243218943269054,0.8731506641088155,0.6748539170822522,1.2938365504087321,0.12809829469229442,0.11403264432739006,0.04605990386322333
65,-0.26320470749540203,1.0232251372011392,0.8987399847476065,1.1385107534604164,0.0647697250235468,0.11403264432739006,0.04605990386322333
66,-0.11510327025040334,0.941403242646775,0.6836792964656224,1.376966141160214,0.15859129612072506,0.11403264432739006,0.04605990386322333
67,0.25428652895029435,0.9541681306871961,1.0894716530656783,0.8758081295657159,-0.06620712879739939,0.11403264432739006,0.04605990386322333
68,0.038718387977523236,1.3880607113575758,1.1048912699652935,1.2562871561107734,0.11358800470834043,0.11403264432739006,0.04605990386322333
69,0.37628584337645077,1.456798924657075,1.305177715517005,1.1161690146378984,0.05489590568385791,0.11403264432739006,0.04605990386322333
70,-0.5497607998126315,1.1376179469770886,8.058854152151415,0.14116373438440322,-0.7525968796044582,0.11403264432739006,0.04605990386322333
71,0.04859849745583178,1.1220013286270594,6.918494105320343,0.1621742118366589,-0.7209123895798086,0.11403264432739006,0.04605990386322333
72,-0.840817023032296,0.9605330257458092,1.7468657922675384,0.5498608021274656,-0.29043846857347705,0.11403264432739006,0.04605990386322333
73,-0.2536044971699963,0.8740538186225271,1.2610339638233576,0.6931247243902695,-0.1812478851606457,0.11403264432739006,0.04605990386322333
74,-0.11673783486094286,1.2273000362907251,0.7084274982532754,1.7324285679410643,0.26805039902447453,0.11403264432739006,0.04605990386322333
75,0.08397240954274088,1.0076060358395273,1.000268612626155,1.0073354528171197,0.0036543233508005654,0.11403264432739006,0.04605990386322333
76,-0.46801048631684733,1.001940079148723,1.2644281258273677,0.7924057197733715,-0.1158188003618318,0.11403264432739006,0.04605990386322333
77,-0.18129374742304644,1.0161389210960539,0.8975189044816694,1.1321643655871039,0.06198601182973332,0.11403264432739006,0.04605990386322333
78,-0.41939496632866546,0.934746653846584,0.6999869857971379,1.335377189592702,0.14360729011514473,0.11403264432739006,0.04605990386322333
79,-0.10907728980505121,1.1927079269430643,1.8808400352186136,0.6341357609414132,-0.2238885212617117,0.11403264432739006,0.04605990386322333
80,0.14221256510346889,0.9425909644805134,0.8346425320434978,1.1293349287767431,0.06073958916939444,0.11403264432739006,0.04605990386322333
81,-0.09054930180677839,0.7805696651605849,1.0684370680335225,0.7305714941138337,-0.15568759037210156,0.11403264432739006,0.04605990386322333
82,0.39505843420646936,1.3212445484054982,0.9329717098939954,1.4161678584597195,0.172242941235918,0.11403264432739006,0.04605990386322333
83,-0.36446792979781834,0.9839558640349981,0.5606149039326377,1.7551368276706985,0.27408323974635573,0.11403264432739006,0.04605990386322333
84,-0.008323945831326729,1.037862336053537,0.7309413857153007,1.4198981701336602,0.17351894196103118,0.11403264432739006,0.04605990386322333
85,-0.29818619641328564,0.8490110536007686,1.2712646173699975,0.6678476235392609,-0.19915031311739828,0.11403264432739006,0.04605990386322333
86,-0.8098922146387948,1.058448325104955,3.0564620136090994,0.3462985374566402,-0.48555461092453733,0.11403264432739006,0.04605990386322333
87,-0.05005280424495609,1.0745450294239804,0.5474302311098599,1.9628894576090279,0.32498325414674106,0.11403264432739006,0.04605990386322333
88,-0.3039602352721851,1.1819826152132773,0.23345014269290326,5.063105130602029,0.6701360182753208,0.11403264432739006,0.04605990386322333
89,-0.8037489181984908,1.1020009448801638,2.2752332443441925,0.4843463621231138,-0.3473944161785048,0.11403264432739006,0.04605990386322333
90,-0.2904129547156904,0.6091375249803298,1.1265446364774168,0.5407131730567696,-0.2981001493166435,0.11403264432739006,0.04605990386322333
91,0.03372710836131479,0.9165800224507133,0.9984960323738699,0.9179606054825039,-0.04277428549991299,0.11403264432739006,0.04605990386322333
92,-0.06481208901726687,1.6277264919977592,1.4510796915631006,1.1217347341159831,0.057375096028388695,0.11403264432739006,0.04605990386322333
93,-0.5609891074575756,0.8892164152451507,0.9329371575528124,0.9531364551677858,-0.023993994227667292,0.11403264432739006,0.04605990386322333
94,-0.5159720636837516,1.106413688880017,1.3305436837271674,0.8315500666463344,-0.0919712414203095,0.11403264432739006,0.04605990386322333
95,-0.5492951704864768,1.0615443979473056,5.294999398641324,0.2004805511818364,-0.6659995016419651,0.11403264432739006,0.04605990386322333
96,-0.07866458585283481,1.8224723519749586,1.4387625222200477,1.2666943458893896,0.1176578334761942,0.11403264432739006,0.04605990386322333
97,-0.5102501928841414,1.911062984326038,1.0857533224641902,1.7601263056575243,0.2753954788592061,0.11403264432739006,0.04605990386322333
98,-0.34614965920343477,1.1096928635668624,4.539456041143176,0.24445503018620765,-0.6071291862595629,0.11403264432739006,0.04605990386322333
99,-0.6631826978892028,1.004704483115961,0.24301774131456824,4.134284508106394,0.6104617894006196,0.11403264432739006,0.04605990386322333
