state,pc1,pc2,pc3,shape,color
shape,2.2866354454789635,0.7562042759959342,0.051690840133143866,0.667,0.833
shape,2.718436357980547,1.8397868042588457,0.056002002155870416,0.667,1.0
shape,1.3260977070882296,-5.35589900745588,0.03769938285624702,0.833,0.0
shape,1.7578986195898167,-4.272316479192969,0.04201054487897344,0.833,0.167
shape,2.187113897884803,-3.195222469063366,0.0462958915602459,0.833,0.333
shape,2.6189148103863866,-2.1116399408004534,0.050607053582971365,0.833,0.5
shape,3.050715722887971,-1.0280574125375392,0.05491821560569776,0.833,0.667
shape,3.4799310011829583,0.0490365975920628,0.0592035622869697,0.833,0.833
shape,3.9117319136845445,1.132619125854973,0.06351472430969647,0.833,1.0
shape,2.526581790236224,-6.067326732115198,0.04525736237244632,1.0,0.0
shape,2.9583827027378087,-4.983744203852282,0.049568524395172515,1.0,0.167
shape,3.3875979810327994,-3.9066501937226805,0.053853871076444126,1.0,0.333
shape,3.819398893534389,-2.8230676654597677,0.05816503309916971,1.0,0.5
shape,4.251199806035968,-1.739485137196855,0.0624761951218966,1.0,0.667
shape,4.680415084330958,-0.6623911270672527,0.06676154180316864,1.0,0.833
shape,5.112215996832543,0.42119140119566034,0.07107270382589588,1.0,1.0
