state,pc1,pc2,pc3,shape,color
color,0.42255807554312536,1.3302844751728966,2.545804468900349,0.3,0.7
color,-0.03526515657239717,1.8237915540625913,2.8736280915451204,0.3,0.8
color,-0.4930883886879203,2.3172986329522836,3.2014517141898833,0.3,0.9
color,-0.9509116208034424,2.810805711841978,3.5292753368346363,0.3,1.0
color,3.023634741498894,-2.6152926524200644,0.3347188138493378,0.4,0.0
color,2.5658115093833724,-2.121785573530373,0.6625424364941023,0.4,0.1
color,2.107988277267848,-1.6282784946406796,0.9903660591388641,0.4,0.2
color,1.6501650451523242,-1.134771415750986,1.3181896817836338,0.4,0.3
color,1.1923418130368022,-0.6412643368612942,1.6460133044283922,0.4,0.4
color,0.7345185809212782,-0.14775725797160286,1.9738369270731613,0.4,0.5
color,0.2766953488057556,0.34574982091808965,2.301660549717926,0.4,0.6
color,-0.18112788330976723,0.8392568998077843,2.6294841723626874,0.4,0.7
color,-0.6389511154252907,1.3327639786974768,2.9573077950074556,0.4,0.8
color,-1.0967743475408138,1.8262710575871652,3.2851314176522144,0.4,0.9
color,-1.5545975796563374,2.3197781364768626,3.6129550402969883,0.4,1.0
color,2.4199487826460016,-3.1063202277851807,0.41839851731167405,0.5,0.0
color,1.9621255505304778,-2.6128131488954875,0.7462221399564376,0.5,0.1
color,1.5043023184149547,-2.119306070005795,1.0740457626012014,0.5,0.2
color,1.0464790862994315,-1.6257989911161026,1.4018693852459654,0.5,0.3
color,0.5886558541839088,-1.13229191222641,1.7296930078907256,0.5,0.4
color,0.1308326220683857,-0.6387848333367178,2.0575166305354955,0.5,0.5
color,-0.326990610047137,-0.14527775444702368,2.385340253180258,0.5,0.6
color,-0.7848138421626608,0.3482293244426678,2.713163875825018,0.5,0.7
color,-1.2426370742781845,0.8417364033323587,3.0409874984697742,0.5,0.8
color,-1.7004603063937078,1.3352434822220531,3.3688111211145535,0.5,0.9
color,-2.158283538509229,1.828750561111745,3.6966347437593106,0.5,1.0
color,1.8162628237931082,-3.5973478031502957,0.5020782207740113,0.6,0.0
color,1.3584395916775849,-3.1038407242606034,0.8299018434187692,0.6,0.1
color,0.9006163595620619,-2.6103336453709067,1.157725466063533,0.6,0.2
color,0.4427931274465386,-2.1168265664812176,1.4855490887082998,0.6,0.3
color,-0.015030104668985161,-1.6233194875915256,1.8133727113530627,0.6,0.4
color,-0.47285333678450703,-1.1298124087018335,2.1411963339978306,0.6,0.5
color,-0.9306765689000299,-0.6363053298121408,2.4690199566425908,0.6,0.6
color,-1.3884998010155534,-0.14279825092244816,2.796843579287357,0.6,0.7
color,-1.8463230331310765,0.3507088279672469,3.124667201932114,0.6,0.8
color,-2.3041462652465974,0.8442159068569403,3.452490824576889,0.6,0.9
color,-2.7619694973621227,1.337722985746628,3.780314447221641,0.6,1.0
color,1.212576864940215,-4.08837537851541,0.5857579242363447,0.7,0.0
color,0.7547536328246922,-3.5948682996257166,0.9135815468811114,0.7,0.1
color,0.2969304007091685,-3.1013612207360257,1.2414051695258717,0.7,0.2
color,-0.16089283140635452,-2.6078541418463352,1.5692287921706396,0.7,0.3
