theta_deg,signal_theory,noise_theory,fisher,signal_mc,noise_mc
-80.0,[0.12061476],1.0904610688211371,"[0.12061476 0.12050465 0.12017565 0.11963173 0.11887937 0.11792739
 0.11678666 0.11546984 0.11399103 0.11236543 0.11060895 0.10873794
 0.10676879 0.10471768 0.10260033 0.10043179 0.09822626 0.09599695
 0.09375604 0.09151459 0.08928254 0.08706869 0.08488078 0.08272547
 0.08060845 0.07853451 0.07650756 0.07453075 0.07260654 0.07073677
 0.06892272 0.06716519 0.06546457 0.06382088 0.06223382 0.06070286
 0.05922724 0.057806   0.05643807 0.05512224 0.05385723 0.05264169
 0.05147422 0.05035339 0.04927776 0.0482459  0.04725637 0.04630774
 0.04539863 0.04452767 0.04369352 0.04289489 0.04213053 0.0413992
 0.04069975 0.04003105 0.039392   0.03878157 0.03819876 0.03764262
 0.03711223 0.03660673 0.0361253  0.03566713 0.0352315  0.03481768
 0.03442501 0.03405285 0.0337006  0.03336769 0.03305359 0.0327578
 0.03247985 0.0322193  0.03197573 0.03174876 0.03153804 0.03134324
 0.03116404 0.03100018 0.0308514  0.03071747 0.03059819 0.03049336
 0.03040283 0.03032646 0.03026414 0.03021576 0.03018126 0.03016058
 0.03015369 0.03016058 0.03018126 0.03021576 0.03026414 0.03032646
 0.03040283 0.03049336 0.03059819 0.03071747 0.0308514  0.03100018
 0.03116404 0.03134324 0.03153804 0.03174876 0.03197573 0.0322193
 0.03247985 0.0327578  0.03305359 0.03336769 0.0337006  0.03405285
 0.03442501 0.03481768 0.0352315  0.03566713 0.0361253  0.03660673
 0.03711223 0.03764262 0.03819876 0.03878157 0.039392   0.04003105
 0.04069975 0.0413992  0.04213053 0.04289489 0.04369352 0.04452767
 0.04539863 0.04630774 0.04725637 0.0482459  0.04927776 0.05035339
 0.05147422 0.05264169 0.05385723 0.05512224 0.05643807 0.057806
 0.05922724 0.06070286 0.06223382 0.06382088 0.06546457 0.06716519
 0.06892272 0.07073677 0.07260654 0.07453075 0.07650756 0.07853451
 0.08060845 0.08272547 0.08488078 0.08706869 0.08928254 0.09151459
 0.09375604 0.09599695 0.09822626 0.10043179 0.10260033 0.10471768
 0.10676879 0.10873794 0.11060895 0.11236543 0.11399103 0.11546984
 0.11678666 0.11792739 0.11887937 0.11963173 0.12017565 0.12050465
 0.12061476]",,
-79.0,[0.14563229],1.1092242181498189,"[0.14563229 0.14549934 0.1451021  0.14444536 0.14353695 0.14238751
 0.14101017 0.13942023 0.13763469 0.13567191 0.13355111 0.13129202
 0.12891443 0.12643789 0.12388137 0.12126304 0.11860004 0.11590834
 0.11320262 0.11049626 0.10780124 0.10512821 0.10248648 0.09988412
 0.097328   0.09482389 0.09237651 0.08998968 0.08766636 0.08540877
 0.08321845 0.08109638 0.07904303 0.0770584  0.07514217 0.07329366
 0.07151196 0.06979594 0.06814427 0.06655552 0.06502813 0.06356046
 0.06215084 0.06079753 0.0594988  0.05825292 0.05705814 0.05591275
 0.05481508 0.05376346 0.0527563  0.05179202 0.05086911 0.0499861
 0.04914157 0.04833416 0.04756257 0.04682552 0.04612183 0.04545033
 0.04480994 0.04419959 0.04361829 0.0430651  0.0425391  0.04203945
 0.04156533 0.04111598 0.04069067 0.04028871 0.03990946 0.03955232
 0.03921672 0.03890212 0.03860803 0.03833399 0.03807956 0.03784435
 0.03762799 0.03743014 0.0372505  0.03708879 0.03694476 0.03681819
 0.03670889 0.03661668 0.03654143 0.03648302 0.03644136 0.03641639
 0.03640807 0.03641639 0.03644136 0.03648302 0.03654143 0.03661668
 0.03670889 0.03681819 0.03694476 0.03708879 0.0372505  0.03743014
 0.03762799 0.03784435 0.03807956 0.03833399 0.03860803 0.03890212
 0.03921672 0.03955232 0.03990946 0.04028871 0.04069067 0.04111598
 0.04156533 0.04203945 0.0425391  0.0430651  0.04361829 0.04419959
 0.04480994 0.04545033 0.04612183 0.04682552 0.04756257 0.04833416
 0.04914157 0.0499861  0.05086911 0.05179202 0.0527563  0.05376346
 0.05481508 0.05591275 0.05705814 0.05825292 0.0594988  0.06079753
 0.06215084 0.06356046 0.06502813 0.06655552 0.06814427 0.06979594
 0.07151196 0.07329366 0.07514217 0.0770584  0.07904303 0.08109638
 0.08321845 0.08540877 0.08766636 0.08998968 0.09237651 0.09482389
 0.097328   0.09988412 0.10248648 0.10512821 0.10780124 0.11049626
 0.11320262 0.11590834 0.11860004 0.12126304 0.12388137 0.12643789
 0.12891443 0.13129202 0.13355111 0.13567191 0.13763469 0.13942023
 0.14101017 0.14238751 0.14353695 0.14444536 0.1451021  0.14549934
 0.14563229]",,
-78.0,[0.17290908],1.129681813536099,"[0.17290908 0.17275123 0.17227959 0.17149984 0.17042129 0.16905656
 0.16742125 0.16553351 0.16341354 0.16108313 0.15856511 0.1558829
 0.15305999 0.15011959 0.14708424 0.1439755  0.14081372 0.13761786
 0.13440537 0.13119211 0.12799231 0.12481862 0.1216821  0.11859232
 0.11555745 0.11258432 0.10967855 0.10684466 0.10408619 0.10140575
 0.09880519 0.09628566 0.09384771 0.09149137 0.08921623 0.0870215
 0.08490609 0.08286865 0.08090763 0.07902131 0.07720783 0.07546528
 0.07379163 0.07218485 0.07064287 0.06916363 0.06774507 0.06638516
 0.06508189 0.06383331 0.0626375  0.06149261 0.06039684 0.05934844
 0.05834574 0.05738711 0.05647099 0.0555959  0.0547604  0.05396314
 0.0532028  0.05247813 0.05178796 0.05113115 0.05050664 0.0499134
 0.04935048 0.04881697 0.04831199 0.04783475 0.04738447 0.04696044
 0.04656198 0.04618846 0.04583928 0.04551391 0.04521183 0.04493256
 0.04467568 0.04444077 0.04422749 0.04403549 0.04386448 0.04371421
 0.04358443 0.04347495 0.04338561 0.04331626 0.04326679 0.04323715
 0.04322727 0.04323715 0.04326679 0.04331626 0.04338561 0.04347495
 0.04358443 0.04371421 0.04386448 0.04403549 0.04422749 0.04444077
 0.04467568 0.04493256 0.04521183 0.04551391 0.04583928 0.04618846
 0.04656198 0.04696044 0.04738447 0.04783475 0.04831199 0.04881697
 0.04935048 0.0499134  0.05050664 0.05113115 0.05178796 0.05247813
 0.0532028  0.05396314 0.0547604  0.0555959  0.05647099 0.05738711
 0.05834574 0.05934844 0.06039684 0.06149261 0.0626375  0.06383331
 0.06508189 0.06638516 0.06774507 0.06916363 0.07064287 0.07218485
 0.07379163 0.07546528 0.07720783 0.07902131 0.08090763 0.08286865
 0.08490609 0.0870215  0.08921623 0.09149137 0.09384771 0.09628566
 0.09880519 0.10140575 0.10408619 0.10684466 0.10967855 0.11258432
 0.11555745 0.11859232 0.1216821  0.12481862 0.12799231 0.13119211
 0.13440537 0.13761786 0.14081372 0.1439755  0.14708424 0.15011959
 0.15305999 0.1558829  0.15856511 0.16108313 0.16341354 0.16553351
 0.16742125 0.16905656 0.17042129 0.17149984 0.17227959 0.17275123
 0.17290908]",0.16186531819605313,1.1139152135938477
-77.0,[0.20241191],1.1518089305512496,"[0.20241191 0.20222712 0.201675   0.20076221 0.19949963 0.19790204
 0.19598771 0.19377786 0.19129617 0.18856814 0.18562048 0.18248061
 0.17917603 0.17573393 0.17218067 0.16854149 0.16484023 0.16109907
 0.15733845 0.15357692 0.14983116 0.14611595 0.14244426 0.13882728
 0.13527458 0.13179415 0.12839258 0.12507517 0.12184602 0.11870823
 0.11566395 0.11271452 0.10986059 0.1071022  0.10443885 0.10186965
 0.09939329 0.09700822 0.09471259 0.09250441 0.09038151 0.08834163
 0.08638242 0.08450148 0.0826964  0.08096476 0.07930416 0.07771221
 0.07618656 0.07472494 0.0733251  0.07198487 0.07070213 0.06947485
 0.06830105 0.06717885 0.06610642 0.06508202 0.06410397 0.06317066
 0.06228059 0.06143228 0.06062434 0.05985547 0.0591244  0.05842994
 0.05777097 0.05714642 0.05655528 0.05599661 0.0554695  0.05497312
 0.05450667 0.05406942 0.05366067 0.05327978 0.05292615 0.05259924
 0.05229852 0.05202353 0.05177386 0.0515491  0.05134892 0.051173
 0.05102108 0.05089292 0.05078833 0.05070714 0.05064924 0.05061454
 0.05060298 0.05061454 0.05064924 0.05070714 0.05078833 0.05089292
 0.05102108 0.051173   0.05134892 0.0515491  0.05177386 0.05202353
 0.05229852 0.05259924 0.05292615 0.05327978 0.05366067 0.05406942
 0.05450667 0.05497312 0.0554695  0.05599661 0.05655528 0.05714642
 0.05777097 0.05842994 0.0591244  0.05985547 0.06062434 0.06143228
 0.06228059 0.06317066 0.06410397 0.06508202 0.06610642 0.06717885
 0.06830105 0.06947485 0.07070213 0.07198487 0.0733251  0.07472494
 0.07618656 0.07771221 0.07930416 0.08096476 0.0826964  0.08450148
 0.08638242 0.08834163 0.09038151 0.09250441 0.09471259 0.09700822
 0.09939329 0.10186965 0.10443885 0.1071022  0.10986059 0.11271452
 0.11566395 0.11870823 0.12184602 0.12507517 0.12839258 0.13179415
 0.13527458 0.13882728 0.14244426 0.14611595 0.14983116 0.15357692
 0.15733845 0.16109907 0.16484023 0.16854149 0.17218067 0.17573393
 0.17917603 0.18248061 0.18562048 0.18856814 0.19129617 0.19377786
 0.19598771 0.19790204 0.19949963 0.20076221 0.201675   0.20222712
 0.20241191]",,
-76.0,[0.23410481],1.1755786107116095,"[0.23410481 0.23389109 0.23325253 0.23219682 0.23073655 0.22888881
 0.22667473 0.22411888 0.22124862 0.21809344 0.21468425 0.21105274
 0.20723075 0.2032497  0.19914008 0.19493109 0.1906503  0.18632337
 0.18197392 0.17762343 0.17329117 0.16899424 0.16474765 0.16056435
 0.15645537 0.15242999 0.14849582 0.14465897 0.14092422 0.13729512
 0.13377418 0.13036294 0.12706216 0.12387186 0.1207915  0.11782002
 0.11495593 0.1121974  0.10954234 0.10698841 0.10453312 0.10217384
 0.09990785 0.09773241 0.0956447  0.09364193 0.09172131 0.08988009
 0.08811557 0.0864251  0.08480607 0.08325599 0.0817724  0.08035296
 0.07899538 0.07769747 0.07645712 0.07527232 0.07414113 0.07306169
 0.07203225 0.07105111 0.07011668 0.06922741 0.06838187 0.06757868
 0.06681653 0.06609419 0.0654105  0.06476435 0.06415471 0.06358061
 0.06304112 0.06253541 0.06206266 0.06162213 0.06121313 0.06083503
 0.06048723 0.06016919 0.05988042 0.05962047 0.05938894 0.05918548
 0.05900977 0.05886154 0.05874058 0.05864668 0.05857972 0.05853958
 0.0585262  0.05853958 0.05857972 0.05864668 0.05874058 0.05886154
 0.05900977 0.05918548 0.05938894 0.05962047 0.05988042 0.06016919
 0.06048723 0.06083503 0.06121313 0.06162213 0.06206266 0.06253541
 0.06304112 0.06358061 0.06415471 0.06476435 0.0654105  0.06609419
 0.06681653 0.06757868 0.06838187 0.06922741 0.07011668 0.07105111
 0.07203225 0.07306169 0.07414113 0.07527232 0.07645712 0.07769747
 0.07899538 0.08035296 0.0817724  0.08325599 0.08480607 0.0864251
 0.08811557 0.08988009 0.09172131 0.09364193 0.0956447  0.09773241
 0.09990785 0.10217384 0.10453312 0.10698841 0.10954234 0.1121974
 0.11495593 0.11782002 0.1207915  0.12387186 0.12706216 0.13036294
 0.13377418 0.13729512 0.14092422 0.14465897 0.14849582 0.15242999
 0.15645537 0.16056435 0.16474765 0.16899424 0.17329117 0.17762343
 0.18197392 0.18632337 0.1906503  0.19493109 0.19914008 0.2032497
 0.20723075 0.21105274 0.21468425 0.21809344 0.22124862 0.22411888
 0.22667473 0.22888881 0.23073655 0.23219682 0.23325253 0.23389109
 0.23410481]",,
-75.0,[0.26794919],1.2009618943233416,"[0.26794919 0.26770457 0.26697369 0.26576536 0.26409398 0.26197912
 0.25944495 0.2565196  0.25323439 0.24962306 0.24572101 0.2415645
 0.23718997 0.23263337 0.22792963 0.22311215 0.21821249 0.21326002
 0.20828177 0.20330233 0.19834376 0.19342563 0.18856511 0.18377703
 0.17907402 0.17446669 0.16996376 0.16557222 0.16129754 0.15714379
 0.15311382 0.14920943 0.14543145 0.14177993 0.13825425 0.13485318
 0.13157503 0.12841771 0.1253788  0.12245565 0.1196454  0.11694504
 0.11435147 0.11186152 0.10947199 0.10717968 0.1049814  0.102874
 0.10085438 0.09891952 0.09706643 0.09529225 0.09359419 0.09196953
 0.09041569 0.08893014 0.08751048 0.08615439 0.08485966 0.08362417
 0.08244591 0.08132293 0.0802534  0.07923558 0.0782678  0.07734849
 0.07647616 0.07564939 0.07486685 0.07412729 0.07342951 0.07277241
 0.07215494 0.07157611 0.07103501 0.0705308  0.07006267 0.06962991
 0.06923183 0.06886781 0.06853729 0.06823976 0.06797476 0.06774188
 0.06754077 0.06737112 0.06723266 0.06712519 0.06704855 0.0670026
 0.0669873  0.0670026  0.06704855 0.06712519 0.06723266 0.06737112
 0.06754077 0.06774188 0.06797476 0.06823976 0.06853729 0.06886781
 0.06923183 0.06962991 0.07006267 0.0705308  0.07103501 0.07157611
 0.07215494 0.07277241 0.07342951 0.07412729 0.07486685 0.07564939
 0.07647616 0.07734849 0.0782678  0.07923558 0.0802534  0.08132293
 0.08244591 0.08362417 0.08485966 0.08615439 0.08751048 0.08893014
 0.09041569 0.09196953 0.09359419 0.09529225 0.09706643 0.09891952
 0.10085438 0.102874   0.1049814  0.10717968 0.10947199 0.11186152
 0.11435147 0.11694504 0.1196454  0.12245565 0.1253788  0.12841771
 0.13157503 0.13485318 0.13825425 0.14177993 0.14543145 0.14920943
 0.15311382 0.15714379 0.16129754 0.16557222 0.16996376 0.17446669
 0.17907402 0.18377703 0.18856511 0.19342563 0.19834376 0.20330233
 0.20828177 0.21326002 0.21821249 0.22311215 0.22792963 0.23263337
 0.23718997 0.2415645  0.24572101 0.24962306 0.25323439 0.2565196
 0.25944495 0.26197912 0.26409398 0.26576536 0.26697369 0.26770457
 0.26794919]",,
-74.0,[0.30390381],1.227927855765361,"[0.30390381 0.30362637 0.30279741 0.30142694 0.29953128 0.29713264
 0.29425843 0.29094054 0.2872145  0.28311859 0.27869295 0.2739787
 0.26901717 0.26384915 0.25851424 0.25305033 0.24749321 0.2418762
 0.23622995 0.23058234 0.2249584  0.21938034 0.21386762 0.20843705
 0.20310297 0.19787741 0.19277025 0.18778944 0.18294116 0.17823004
 0.17365932 0.16923101 0.16494609 0.1608046  0.15680582 0.15294838
 0.14923035 0.14564937 0.14220269 0.1388873  0.13569995 0.13263725
 0.12969566 0.12687159 0.12416143 0.12156152 0.11906827 0.11667809
 0.11438747 0.11219298 0.11009124 0.10807899 0.10615307 0.10431041
 0.10254807 0.10086318 0.09925302 0.09771497 0.09624651 0.09484524
 0.09350886 0.0922352  0.09102216 0.08986776 0.08877012 0.08772745
 0.08673807 0.08580036 0.08491282 0.08407402 0.08328261 0.08253734
 0.08183701 0.08118051 0.08056681 0.07999494 0.079464   0.07897316
 0.07852166 0.07810879 0.07773393 0.07739647 0.07709591 0.07683179
 0.07660369 0.07641127 0.07625424 0.07613235 0.07604542 0.07599331
 0.07597595 0.07599331 0.07604542 0.07613235 0.07625424 0.07641127
 0.07660369 0.07683179 0.07709591 0.07739647 0.07773393 0.07810879
 0.07852166 0.07897316 0.079464   0.07999494 0.08056681 0.08118051
 0.08183701 0.08253734 0.08328261 0.08407402 0.08491282 0.08580036
 0.08673807 0.08772745 0.08877012 0.08986776 0.09102216 0.0922352
 0.09350886 0.09484524 0.09624651 0.09771497 0.09925302 0.10086318
 0.10254807 0.10431041 0.10615307 0.10807899 0.11009124 0.11219298
 0.11438747 0.11667809 0.11906827 0.12156152 0.12416143 0.12687159
 0.12969566 0.13263725 0.13569995 0.1388873  0.14220269 0.14564937
 0.14923035 0.15294838 0.15680582 0.1608046  0.16494609 0.16923101
 0.17365932 0.17823004 0.18294116 0.18778944 0.19277025 0.19787741
 0.20310297 0.20843705 0.21386762 0.21938034 0.2249584  0.23058234
 0.23622995 0.2418762  0.24749321 0.25305033 0.25851424 0.26384915
 0.26901717 0.2739787  0.27869295 0.28311859 0.2872145  0.29094054
 0.29425843 0.29713264 0.29953128 0.30142694 0.30279741 0.30362637
 0.30390381]",,
-73.0,[0.34192485],1.2564436411674376,"[0.34192485 0.3416127  0.34068004 0.3391381  0.33700529 0.33430655
 0.33107275 0.32733977 0.32314757 0.31853923 0.31355989 0.30825585
 0.30267359 0.29685901 0.29085665 0.28470916 0.27845679 0.27213704
 0.2657844  0.25943023 0.25310269 0.24682676 0.24062434 0.23451436
 0.22851295 0.22263362 0.21688751 0.21128356 0.20582872 0.20052819
 0.19538563 0.1904033  0.1855823  0.18092267 0.17642361 0.17208357
 0.16790039 0.16387139 0.1599935  0.15626333 0.15267721 0.14923133
 0.14592173 0.14274435 0.13969512 0.13676994 0.13396476 0.13127555
 0.12869836 0.12622931 0.12386462 0.12160063 0.11943376 0.11736057
 0.11537773 0.11348205 0.11167045 0.10993997 0.1082878  0.10671121
 0.10520765 0.10377464 0.10240983 0.10111101 0.09987604 0.09870293
 0.09758976 0.09653474 0.09553616 0.09459242 0.093702   0.09286349
 0.09207554 0.09133691 0.09064643 0.09000301 0.08940564 0.0888534
 0.08834541 0.08788089 0.08745913 0.08707945 0.08674129 0.08644412
 0.08618749 0.085971   0.08579432 0.08565718 0.08555937 0.08550075
 0.08548121 0.08550075 0.08555937 0.08565718 0.08579432 0.085971
 0.08618749 0.08644412 0.08674129 0.08707945 0.08745913 0.08788089
 0.08834541 0.0888534  0.08940564 0.09000301 0.09064643 0.09133691
 0.09207554 0.09286349 0.093702   0.09459242 0.09553616 0.09653474
 0.09758976 0.09870293 0.09987604 0.10111101 0.10240983 0.10377464
 0.10520765 0.10671121 0.1082878  0.10993997 0.11167045 0.11348205
 0.11537773 0.11736057 0.11943376 0.12160063 0.12386462 0.12622931
 0.12869836 0.13127555 0.13396476 0.13676994 0.13969512 0.14274435
 0.14592173 0.14923133 0.15267721 0.15626333 0.1599935  0.16387139
 0.16790039 0.17208357 0.17642361 0.18092267 0.1855823  0.1904033
 0.19538563 0.20052819 0.20582872 0.21128356 0.21688751 0.22263362
 0.22851295 0.23451436 0.24062434 0.24682676 0.25310269 0.25943023
 0.2657844  0.27213704 0.27845679 0.28470916 0.29085665 0.29685901
 0.30267359 0.30825585 0.31355989 0.31853923 0.32314757 0.32733977
 0.33107275 0.33430655 0.33700529 0.3391381  0.34068004 0.3416127
 0.34192485]",,
-72.0,[0.38196601],1.2864745084375788,"[0.38196601 0.3816173  0.38057542 0.37885292 0.37647034 0.37345557
 0.36984307 0.36567294 0.36098981 0.3558418  0.35027937 0.34435419
 0.33811823 0.33162272 0.32491746 0.31805007 0.31106552 0.30400569
 0.29690912 0.28981084 0.28274231 0.27573144 0.26880269 0.2619772
 0.25527298 0.24870516 0.24228616 0.23602595 0.22993232 0.22401107
 0.21826629 0.21270051 0.20731494 0.20210964 0.19708372 0.19223544
 0.18756238 0.18306157 0.17872956 0.17456256 0.1705565  0.16670709
 0.16300991 0.15946044 0.15605413 0.1527864  0.14965272 0.14664859
 0.1437696  0.14101141 0.13836981 0.13584068 0.13342006 0.13110409
 0.12888906 0.12677138 0.12474763 0.12281451 0.12096885 0.11920764
 0.117528   0.11592718 0.11440255 0.11295162 0.11157204 0.11026155
 0.10901803 0.10783946 0.10672394 0.10566968 0.10467499 0.10373828
 0.10285806 0.10203293 0.10126159 0.10054282 0.0998755  0.09925859
 0.09869111 0.0981722  0.09770104 0.0972769  0.09689914 0.09656717
 0.09628049 0.09603864 0.09584127 0.09568807 0.09557881 0.09551332
 0.0954915  0.09551332 0.09557881 0.09568807 0.09584127 0.09603864
 0.09628049 0.09656717 0.09689914 0.0972769  0.09770104 0.0981722
 0.09869111 0.09925859 0.0998755  0.10054282 0.10126159 0.10203293
 0.10285806 0.10373828 0.10467499 0.10566968 0.10672394 0.10783946
 0.10901803 0.11026155 0.11157204 0.11295162 0.11440255 0.11592718
 0.117528   0.11920764 0.12096885 0.12281451 0.12474763 0.12677138
 0.12888906 0.13110409 0.13342006 0.13584068 0.13836981 0.14101141
 0.1437696  0.14664859 0.14965272 0.1527864  0.15605413 0.15946044
 0.16300991 0.16670709 0.1705565  0.17456256 0.17872956 0.18306157
 0.18756238 0.19223544 0.19708372 0.20210964 0.20731494 0.21270051
 0.21826629 0.22401107 0.22993232 0.23602595 0.24228616 0.24870516
 0.25527298 0.2619772  0.26880269 0.27573144 0.28274231 0.28981084
 0.29690912 0.30400569 0.31106552 0.31805007 0.32491746 0.33162272
 0.33811823 0.34435419 0.35027937 0.3558418  0.36098981 0.36567294
 0.36984307 0.37345557 0.37647034 0.37885292 0.38057542 0.3816173
 0.38196601]",0.3742710558028018,1.2600776095773225
-71.0,[0.42397849],1.317983869589917,"[0.42397849 0.42359143 0.42243495 0.42052299 0.41787835 0.41453198
 0.41052215 0.40589334 0.40069512 0.39498088 0.38880663 0.38222975
 0.37530789 0.36809794 0.36065516 0.35303243 0.34527964 0.3374433
 0.32956618 0.32168716 0.31384117 0.30605917 0.29836832 0.29079209
 0.28335049 0.27606027 0.26893524 0.26198647 0.2552226  0.24865008
 0.24227342 0.23609546 0.23011753 0.2243397  0.21876098 0.21337944
 0.20819239 0.20319653 0.19838804 0.19376272 0.18931603 0.18504322
 0.18093939 0.17699951 0.17321854 0.1695914  0.16611304 0.16277849
 0.15958283 0.15652127 0.15358912 0.15078182 0.14809495 0.14552425
 0.14306558 0.14071498 0.13846864 0.13632289 0.13427423 0.13231931
 0.13045492 0.12867802 0.1269857  0.12537519 0.12384386 0.12238923
 0.12100893 0.11970073 0.11846252 0.1172923  0.1161882  0.11514846
 0.11417142 0.11325554 0.11239936 0.11160154 0.11086082 0.11017605
 0.10954616 0.10897017 0.10844719 0.1079764  0.10755709 0.10718861
 0.10687039 0.10660194 0.10638286 0.10621282 0.10609154 0.10601884
 0.10599462 0.10601884 0.10609154 0.10621282 0.10638286 0.10660194
 0.10687039 0.10718861 0.10755709 0.1079764  0.10844719 0.10897017
 0.10954616 0.11017605 0.11086082 0.11160154 0.11239936 0.11325554
 0.11417142 0.11514846 0.1161882  0.1172923  0.11846252 0.11970073
 0.12100893 0.12238923 0.12384386 0.12537519 0.1269857  0.12867802
 0.13045492 0.13231931 0.13427423 0.13632289 0.13846864 0.14071498
 0.14306558 0.14552425 0.14809495 0.15078182 0.15358912 0.15652127
 0.15958283 0.16277849 0.16611304 0.1695914  0.17321854 0.17699951
 0.18093939 0.18504322 0.18931603 0.19376272 0.19838804 0.20319653
 0.20819239 0.21337944 0.21876098 0.2243397  0.23011753 0.23609546
 0.24227342 0.24865008 0.2552226  0.26198647 0.26893524 0.27606027
 0.28335049 0.29079209 0.29836832 0.30605917 0.31384117 0.32168716
 0.32956618 0.3374433  0.34527964 0.35303243 0.36065516 0.36809794
 0.37530789 0.38222975 0.38880663 0.39498088 0.40069512 0.40589334
 0.41052215 0.41453198 0.41787835 0.42052299 0.42243495 0.42359143
 0.42397849]",,
-70.0,[0.46791111],1.3509333353215331,"[0.46791111 0.46748395 0.46620763 0.46409755 0.46117887 0.45748576
 0.45306043 0.44795198 0.44221512 0.43590877 0.42909474 0.42183637
 0.41419726 0.40624022 0.39802622 0.38961362 0.3810575  0.37240915
 0.36371581 0.35502036 0.34636136 0.337773   0.32928523 0.32092395
 0.31271124 0.30466561 0.29680229 0.28913348 0.28166874 0.27441518
 0.26737778 0.26055965 0.25396229 0.24758577 0.24142898 0.2354898
 0.22976527 0.22425174 0.218945   0.2138404  0.20893294 0.20421739
 0.19968831 0.19534019 0.19116743 0.18716445 0.18332566 0.17964558
 0.17611879 0.17273999 0.16950401 0.16640582 0.16344054 0.16060346
 0.15789002 0.15529586 0.15281675 0.15044866 0.14818771 0.14603022
 0.14397265 0.14201163 0.14014395 0.13836655 0.13667655 0.13507119
 0.13354787 0.13210411 0.13073759 0.12944612 0.12822761 0.12708014
 0.12600186 0.12499107 0.12404617 0.12316568 0.12234821 0.12159248
 0.12089732 0.12026165 0.11968447 0.11916491 0.11870215 0.11829548
 0.11794429 0.11764803 0.11740625 0.11721858 0.11708473 0.11700451
 0.11697778 0.11700451 0.11708473 0.11721858 0.11740625 0.11764803
 0.11794429 0.11829548 0.11870215 0.11916491 0.11968447 0.12026165
 0.12089732 0.12159248 0.12234821 0.12316568 0.12404617 0.12499107
 0.12600186 0.12708014 0.12822761 0.12944612 0.13073759 0.13210411
 0.13354787 0.13507119 0.13667655 0.13836655 0.14014395 0.14201163
 0.14397265 0.14603022 0.14818771 0.15044866 0.15281675 0.15529586
 0.15789002 0.16060346 0.16344054 0.16640582 0.16950401 0.17273999
 0.17611879 0.17964558 0.18332566 0.18716445 0.19116743 0.19534019
 0.19968831 0.20421739 0.20893294 0.2138404  0.218945   0.22425174
 0.22976527 0.2354898  0.24142898 0.24758577 0.25396229 0.26055965
 0.26737778 0.27441518 0.28166874 0.28913348 0.29680229 0.30466561
 0.31271124 0.32092395 0.32928523 0.337773   0.34636136 0.35502036
 0.36371581 0.37240915 0.3810575  0.38961362 0.39802622 0.40624022
 0.41419726 0.42183637 0.42909474 0.43590877 0.44221512 0.44795198
 0.45306043 0.45748576 0.46117887 0.46409755 0.46620763 0.46748395
 0.46791111]",,
-69.0,[0.51371035],1.385282761783909,"[0.51371035 0.51324137 0.51184012 0.50952351 0.50631915 0.50226456
 0.49740607 0.49179761 0.48549922 0.47857561 0.47109463 0.4631258
 0.45473897 0.4460031  0.43698511 0.42774908 0.41835548 0.40886064
 0.39931638 0.38976983 0.38026329 0.37083429 0.36151573 0.35233605
 0.34331948 0.33448635 0.32585335 0.31743393 0.30923854 0.30127499
 0.29354877 0.28606329 0.27882017 0.27181951 0.2650601  0.25853959
 0.25225474 0.24620155 0.24037538 0.23477114 0.22938334 0.22420622
 0.21923385 0.21446013 0.20987894 0.20548414 0.20126961 0.19722933
 0.19335733 0.18964781 0.1860951  0.18269365 0.17943813 0.17632336
 0.17334433 0.17049625 0.16777448 0.1651746  0.16269236 0.16032369
 0.15806472 0.15591175 0.15386126 0.1519099  0.15005448 0.14829199
 0.14661956 0.14503449 0.14353422 0.14211633 0.14077856 0.13951877
 0.13833495 0.13722522 0.13618784 0.13522116 0.13432368 0.13349398
 0.13273078 0.13203288 0.13139922 0.13082879 0.13032074 0.12987427
 0.1294887  0.12916344 0.128898   0.12869196 0.12854501 0.12845693
 0.12842759 0.12845693 0.12854501 0.12869196 0.128898   0.12916344
 0.1294887  0.12987427 0.13032074 0.13082879 0.13139922 0.13203288
 0.13273078 0.13349398 0.13432368 0.13522116 0.13618784 0.13722522
 0.13833495 0.13951877 0.14077856 0.14211633 0.14353422 0.14503449
 0.14661956 0.14829199 0.15005448 0.1519099  0.15386126 0.15591175
 0.15806472 0.16032369 0.16269236 0.1651746  0.16777448 0.17049625
 0.17334433 0.17632336 0.17943813 0.18269365 0.1860951  0.18964781
 0.19335733 0.19722933 0.20126961 0.20548414 0.20987894 0.21446013
 0.21923385 0.22420622 0.22938334 0.23477114 0.24037538 0.24620155
 0.25225474 0.25853959 0.2650601  0.27181951 0.27882017 0.28606329
 0.29354877 0.30127499 0.30923854 0.31743393 0.32585335 0.33448635
 0.34331948 0.35233605 0.36151573 0.37083429 0.38026329 0.38976983
 0.39931638 0.40886064 0.41835548 0.42774908 0.43698511 0.4460031
 0.45473897 0.4631258  0.47109463 0.47857561 0.48549922 0.49179761
 0.49740607 0.50226456 0.50631915 0.50952351 0.51184012 0.51324137
 0.51371035]",,
