neuron,selectivity_shape_minus_color,g_color,g_shape,ratio_color_over_shape_gopt_adjusted
35,-0.0799452792857831,1.0109868654496448,1.0831066795460698,-0.06658606715137594
36,0.11543661559635707,1.128925819475711,1.0488248296526836,0.07637213341857696
37,0.251822434304831,0.9885441172849331,0.9931892698500447,-0.004677006393563166
38,-0.21667026065397116,0.9549172065281739,0.9505973792160066,0.004544329078337572
39,-0.2550355027475604,0.997081863552517,1.0061230235472067,-0.008986137662176819
40,0.4804667336438311,1.0215739003652506,0.9519276195310684,0.07316342062689363
41,0.06611966557192661,1.046328019683744,0.9529314085159499,0.09800979412898925
42,-0.8359972669702562,1.1176820435120574,1.1817798821291883,-0.05423839040278211
43,-0.24638951198476894,0.9540485606381566,1.0295206316761225,-0.07330797335748351
44,-0.1558040127436408,1.053759728781161,0.9468651018435031,0.11289319537643339
45,-0.06712354837664253,1.0073528006918644,0.9579940387032743,0.051523036672910694
46,-0.49711534040706684,1.0006595283444777,0.9710252699263953,0.030518524425526383
47,-0.2433445608560046,0.9346878919353373,1.051497276221883,-0.11108862279333764
48,-0.4823304314674025,0.9846817202563322,1.002940989600136,-0.01820572649151131
49,0.38103508213207377,1.024819450636456,0.9835830631400384,0.04192466202572742
50,-0.4861703956836117,0.9497089149713532,0.988495883311502,-0.039238371140374984
51,0.2842646920977786,1.0606506837454766,0.9764205836741713,0.08626415858038339
52,0.559499369610804,1.0005131075328564,1.0015126004176307,-0.0009979833347643075
53,-0.0303351423666873,0.9383108708506376,0.9815968478034277,-0.044097510143405017
54,0.2456745193933309,1.0169726963516426,0.9373646102485693,0.08492755671870089
55,0.039735406141354984,1.000381423263411,1.0624291452140109,-0.05840175058266395
56,0.8934949181703677,1.1281860057610777,0.9987662442276909,0.1295796311511639
57,0.7574423887754325,1.067007856169293,1.0095839092352525,0.056878825433620106
58,-0.025754974223504118,0.9412990431976225,1.016678567717924,-0.07414292669651457
59,0.7642796395385032,1.0161359188895123,0.9993835416682225,0.01676271073396829
60,-0.023551177355300434,1.03560328566094,0.965233160171658,0.072904794813198
61,0.5128753648331541,1.0095085973798101,0.9938509083334554,0.01575456531261299
62,-0.03994383814561875,1.110883623079749,1.2170890827953234,-0.0872618621075476
63,0.09080500015138662,1.0137209099847941,0.9568557334242661,0.05942920606951607
64,-0.33243218943269054,0.9269813041643113,0.9882756434266526,-0.06202150146061791
65,0.26320470749540203,1.107733584667732,0.9918683721267688,0.11681510954160967
66,0.11510327025040334,0.9831233094344136,0.9839058229548384,-0.0007953134356639691
67,-0.25428652895029435,0.9826893137234954,0.9647966264820128,0.018545553280702398
68,-0.038718387977523236,1.143616583475245,1.0768140211406854,0.062037233006803305
69,-0.37628584337645077,1.0375116341283863,1.0142621059930925,0.02292260353403086
70,0.5497607998126315,1.0337071464185938,1.0097439904868821,0.023731912402997768
71,-0.04859849745583178,0.998033849353407,1.012672163950635,-0.014455136734584206
72,0.840817023032296,1.0767305950521489,0.9439133177574686,0.1407091888586598
73,0.2536044971699963,1.0159105280602605,1.0065606813460182,0.009288905167376571
74,0.11673783486094286,1.0803151818418502,0.9799706620328201,0.10239543253343553
75,-0.08397240954274088,0.9327559587344458,1.0089830989920383,-0.07554848077600806
76,0.46801048631684733,1.0517809111669485,0.9779279214702551,0.0755198702022788
77,0.18129374742304644,1.0783899210955683,0.968215512219043,0.11379120400984277
78,0.41939496632866546,0.9017298174593882,0.9997289960608612,-0.09802574396412622
79,0.10907728980505121,1.1014399963812453,1.092356130612632,0.00831584637467131
80,-0.14221256510346889,0.9845218214539307,0.9515128382209962,0.03469105397948735
81,0.09054930180677839,0.9672238918685713,1.0557510681901106,-0.0838523199159239
82,-0.39505843420646936,1.0541149896365305,1.081125137711325,-0.024983368837346864
83,0.36446792979781834,1.0296524321835079,1.0024639692408914,0.02712163606556106
84,0.008323945831326729,1.0139036740301972,0.9944047218380758,0.019608668144756702
85,0.29818619641328564,0.9943625949363235,0.9662009485621582,0.02914677988677683
86,0.8098922146387948,1.0669480868135335,1.018464860741758,0.04760422076458992
87,0.05005280424495609,0.9968059478522608,0.9836298722994273,0.013395359295075515
88,0.3039602352721851,1.0407486304000564,0.9986815754618256,0.04212259039497712
89,0.8037489181984908,0.9952675824447557,1.0115893114237073,-0.016134738470065968
90,0.2904129547156904,0.9920612378897359,1.0273501694450753,-0.03434946779087655
91,-0.03372710836131479,0.9293852119901159,1.0237697673762496,-0.09219314575769644
92,0.06481208901726687,1.02983170986321,1.1134243974491476,-0.07507711145666751
93,0.5609891074575756,1.0208043977359857,0.9903406437037835,0.03076088437432989
94,0.5159720636837516,1.0728355523243467,1.0327797215839905,0.03878448608468332
95,0.5492951704864768,1.0106235727187318,1.0304997221112442,-0.01928787457775505
96,0.07866458585283481,1.0245687711782578,1.0417930038179681,-0.016533258119962757
97,0.5102501928841414,1.0154177498235928,0.8834217759135149,0.14941444450295127
98,0.34614965920343477,1.104756316988562,1.0289300647912987,0.0736942721297289
99,0.6631826978892028,1.0107121602931648,1.0010715800445114,0.009630260653504141
